step,actor/entropy,actor/grad_norm,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid
630,0.2821892201900482,0.17182636260986328,-0.05098159238696098,3e-06,56.53985595703125,11.348706245422363,18.14453125,0.0,0.0,-0.05098159238696098,0.0,1.4999855756759644,0.05098158121109009,-1.499997615814209,1.4999855756759644,0.05098158121109009,-1.499997615814209,1.7000000476837158,1.5929687023162842,0.4000000059604645,1.7000000476837158,1.5929687023162842,0.4000000059604645,4047.0,4046.0,4079.0,4046.5,4014.0,65.0,2.0,2.0,2.0,0.007131332860304642,0.007645846123391242,52.03492413488116,77.76507926697377,8093.0,0.0,141.0,104.875,85.0,0.0,0.0,218.0,148.03125,93.0,0.0,218.0,148.03125,93.0,28073435136.0,0.10829317569732666,0.009409783408045769,-0.0350724421441555,0.03419093042612076,-0.03419093042612076,-0.011431783437728882,-0.07260698080062866,0.9664944410324097,0.272919625043869,1.3175992965698242,0.23872868716716766,1.2728149890899658,0.0008942266158256935,0.9776099510237273,4.6223259456333725,0.007236976001877338,0.01365489000454545,0.01018750918956357,0.008641571970656514,3.190504164027516,2.18225392552813,1.3839823440066539,-1.0,-1.0,-1.0,0.0106350650312379,3.190504164027516,-1.0,99.0,218.0,0.0,0.0,0.0,0.0,0.016466132015921175,4.630938337999396,11.717434380028863,1.8551014363765717e-05,,0.00017600198043510318,77.76507926697377,9.164900984615088e-05,37.408483878010884,23.971694678999484,0.0,630.0,0.9733750224113464,0.38925880193710327,0.03904182091355324,0.05530855059623718,1.0
631,0.2634400725364685,0.1317068189382553,0.02260700799524784,3e-06,56.60635757446289,11.348706245422363,18.14453125,0.0,0.0,0.02260700799524784,0.0,0.8660241365432739,-0.02260703593492508,-1.499997615814209,0.8660241365432739,-0.02260703593492508,-1.499997615814209,1.7000000476837158,1.342187523841858,0.20000000298023224,1.7000000476837158,1.342187523841858,0.20000000298023224,5365.0,5364.0,5615.0,5364.5,5114.0,501.0,2.0,2.0,2.0,0.009215717524888947,0.010040040385566407,67.17254869346849,79.86149259394733,10729.0,0.0,169.0,132.5,107.0,0.0,0.0,272.0,202.78125,122.0,0.0,272.0,202.78125,122.0,2435810439725056.0,0.11639010906219482,0.009732726961374283,-0.03814486041665077,0.03706378862261772,-0.03706378862261772,-0.013748854398727417,-0.07686707377433777,0.9637054204940796,0.24938535690307617,1.286623477935791,0.21232154965400696,1.2389891147613525,0.0006711334731405163,0.8298205191844759,3.582151438159402,0.007200591033324599,0.012591697974130511,0.010442899529152783,0.008956598001532257,3.9350836079684086,2.9766088987780677,1.797357211005874,-1.0,-1.0,-1.0,0.01073742494918406,3.9350836079684086,-1.0,135.0,272.0,0.0,0.0,0.0,0.0,0.020549852051772177,5.384705348988064,11.864464715006761,3.363797441124916e-05,,0.0001365329953841865,79.86149259394733,0.00017220200970768929,38.43290278001223,24.134902420977596,0.0,631.0,0.9719929099082947,0.3564809262752533,0.037841733545064926,0.05615008622407913,1.0
632,0.26189562678337097,0.3323981463909149,-0.007887095212936401,3e-06,56.63877487182617,11.348706245422363,18.14453125,0.0,0.0,-0.007887098006904125,0.0,1.4999974966049194,0.007887084037065506,-1.4999979734420776,1.4999974966049194,0.007887084037065506,-1.4999979734420776,1.7000000476837158,1.5093750953674316,0.20000000298023224,1.7000000476837158,1.5093750953674316,0.20000000298023224,4922.0,4922.0,4984.0,4922.0,4860.0,124.0,2.0,2.0,2.0,0.008517800994356523,0.009200930640824232,62.00871140779879,79.37594393198378,9844.0,0.0,182.0,123.125,90.0,0.0,0.0,265.0,184.5,123.0,0.0,265.0,184.5,123.0,841451175936.0,0.10791707038879395,0.009287094697356224,-0.03511454164981842,0.035245783627033234,-0.035245783627033234,-0.004512801766395569,-0.0722518265247345,0.9654828310012817,0.25322797894477844,1.2951180934906006,0.21798217296600342,1.249076247215271,0.0007343699765641035,0.8926517279829065,3.873919974399953,0.007229138049297035,0.014168511959724128,0.010046680063169333,0.006516589026432484,3.839796461048536,2.71041514418539,1.8083196529769339,-1.0,-1.0,-1.0,0.009551067021675408,3.839796461048536,-1.0,116.0,265.0,0.0,0.0,0.0,0.0,0.020913052023388445,5.27021580201108,11.873130357009359,3.357999958097935e-05,,0.0001534160110168159,79.37594393198378,0.0001824999926611781,38.13486822799314,24.051226693030912,0.0,632.0,0.9730573892593384,0.35345160961151123,0.03708219155669212,0.05447685718536377,1.0
633,0.26874569058418274,0.24673639237880707,-0.015352264046669006,3e-06,56.609134674072266,11.348706245422363,18.14453125,0.0,0.0,-0.01535226684063673,0.0,1.4948338270187378,0.015352258458733559,-1.499997615814209,1.4948338270187378,0.015352258458733559,-1.499997615814209,1.7000000476837158,1.3484375476837158,0.30000001192092896,1.7000000476837158,1.3484375476837158,0.30000001192092896,4609.0,4600.0,4834.0,4604.5,4375.0,459.0,2.0,2.0,2.0,0.007786011707040663,0.008477934952854057,56.05797471120064,82.13817969203228,9209.0,0.0,153.0,109.75,87.0,0.0,0.0,383.0,178.03125,126.0,0.0,383.0,178.03125,126.0,7355809025490944.0,0.10716426372528076,0.009626009501516819,-0.03401733562350273,0.03243173286318779,-0.032195113599300385,0.0037858709692955017,-0.07448801398277283,0.9684832692146301,0.2490369975566864,1.2897765636444092,0.21684187650680542,1.2474565505981445,0.0007813190305616655,1.206319802882088,4.236380331307138,0.007195166952442378,0.015784394985530525,0.01017739840062859,0.00855546398088336,5.427700929983985,2.6032815329672303,1.8491669969516806,-1.0,-1.0,-1.0,0.01045011100359261,5.427700929983985,-1.0,92.0,383.0,0.0,0.0,0.0,0.0,0.019891174975782633,6.8724039170192555,12.052539106050972,3.452599048614502e-05,,0.00017105601727962494,82.13817969203228,0.00018669699784368277,39.01282647100743,24.15388381597586,0.0,633.0,0.974809467792511,0.2992955446243286,0.03636407107114792,0.05368487164378166,1.0
634,0.28778403997421265,0.14252357184886932,0.019010037183761597,3e-06,56.62200927734375,11.348706245422363,18.14453125,0.0,0.0,0.019010044168680906,0.0,1.0521045923233032,-0.019010040909051895,-1.499878168106079,1.0521045923233032,-0.019010040909051895,-1.499878168106079,1.7000000476837158,1.4031250476837158,0.3499999940395355,1.7000000476837158,1.4031250476837158,0.3499999940395355,4693.0,4693.0,4719.0,4693.0,4667.0,52.0,2.0,2.0,2.0,0.007989750153988494,0.008482679957322338,58.61963573813831,80.05849816201953,9386.0,0.0,121.0,108.625,101.0,0.0,0.0,252.0,184.6875,88.0,0.0,252.0,184.6875,88.0,4845344768.0,0.12327849864959717,0.01020008884370327,-0.040687646716833115,0.04134233668446541,-0.04134233668446541,-0.01538790762424469,-0.07147413492202759,0.9595710039138794,0.28150272369384766,1.3298002481460571,0.24016037583351135,1.275237798690796,0.0008343260193209093,0.8554817406147838,4.129078414023931,0.007830984017346054,0.013585773995146155,0.010294290876117884,0.00855140300700441,3.647067396028433,2.677088929402089,1.2894468220183626,-1.0,-1.0,-1.0,0.010792154993396252,3.647067396028433,-1.0,107.0,252.0,0.0,0.0,0.0,0.0,0.01230550796026364,5.055897087033372,12.233042846026365,1.3993005268275738e-05,,0.0001672580256126821,80.05849816201953,0.00011219800217077136,38.75552999402862,23.986650793987792,0.0,634.0,0.9723541140556335,0.33276206254959106,0.04115385189652443,0.056626252830028534,1.0
635,0.25047093629837036,0.22165128588676453,-0.005708292126655579,3e-06,56.562355041503906,11.348706245422363,18.14453125,0.0,0.0,-0.005708291195333004,0.0,1.4999855756759644,0.005708290729671717,-1.4999979734420776,1.4999855756759644,0.005708290729671717,-1.4999979734420776,1.7000000476837158,1.5406250953674316,0.20000000298023224,1.7000000476837158,1.5406250953674316,0.20000000298023224,4007.0,4007.0,4168.0,4007.0,3846.0,322.0,2.0,2.0,2.0,0.006868449201714093,0.007463138068341161,50.81298045537549,78.85780294897268,8014.0,0.0,120.0,101.125,86.0,0.0,0.0,219.0,149.3125,89.0,0.0,219.0,149.3125,89.0,71250888.0,0.1012650728225708,0.0089537613093853,-0.0326760932803154,0.03289402648806572,-0.032627739012241364,0.00426056981086731,-0.06856828927993774,0.9680575132369995,0.248367041349411,1.2862334251403809,0.21573930978775024,1.24434494972229,0.00093338046310549,0.9456703528725219,4.79758291876923,0.007480111031327397,0.015525026945397258,0.01028942178527359,0.0091220120084472,3.0814304309897125,2.1640959961787303,1.2715426619979553,-1.0,-1.0,-1.0,0.010203681013081223,3.0814304309897125,-1.0,97.0,219.0,0.0,0.0,0.0,0.0,0.012211256951559335,4.51841294602491,11.898608112009242,3.396999090909958e-05,,0.00011951598571613431,78.85780294897268,0.00012129597598686814,38.44782951101661,23.95465959899593,0.0,635.0,0.9735293984413147,0.4543318450450897,0.03645968809723854,0.052852947264909744,1.0
636,0.2541246712207794,0.260444700717926,0.027471080422401428,3e-06,56.6049919128418,11.348706245422363,18.14453125,0.0,0.0,0.027471089735627174,0.0,1.4999855756759644,-0.027471080422401428,-1.4999682903289795,1.4999855756759644,-0.027471080422401428,-1.4999682903289795,1.7000000476837158,1.5414061546325684,0.20000000298023224,1.7000000476837158,1.5414061546325684,0.20000000298023224,4422.0,4421.0,4934.0,4421.5,3909.0,1025.0,2.0,2.0,2.0,0.007511953982685986,0.007995855382825441,54.69091150097088,80.8452424480347,8843.0,0.0,130.0,107.625,88.0,0.0,0.0,293.0,168.71875,116.0,0.0,293.0,168.71875,116.0,32436868.0,0.096169114112854,0.008402490988373756,-0.031388405710458755,0.031015340238809586,-0.031015340238809586,-0.009960755705833435,-0.054448679089546204,0.9695081114768982,0.24579471349716187,1.2822438478469849,0.21477939188480377,1.2427666187286377,0.0008424703212608468,1.0299312374417438,4.3904705425743025,0.007449965050909668,0.014188745990395546,0.010582650998912868,0.008771029009949416,4.129551397985779,2.4697192254443507,1.7045506979920901,-1.0,-1.0,-1.0,0.01070948300184682,4.129551397985779,-1.0,130.0,293.0,0.0,0.0,0.0,0.0,0.023368850990664214,5.560598750947975,12.265263631008565,3.18699749186635e-05,,0.000112770008854568,80.8452424480347,0.00017593998927623034,38.82493100798456,24.14208731200779,0.0,636.0,0.9759173393249512,0.3056195378303528,0.03519865870475769,0.05094864219427109,1.0
637,0.2220192551612854,0.13129150867462158,0.017054449766874313,3e-06,56.656612396240234,11.348706245422363,18.14453125,0.0,0.0,0.017054444644600153,0.0,0.8660189509391785,-0.01705446094274521,-1.4999855756759644,0.8660189509391785,-0.01705446094274521,-1.4999855756759644,1.7000000476837158,1.5851562023162842,0.3499999940395355,1.7000000476837158,1.5851562023162842,0.3499999940395355,5492.0,5490.0,5992.0,5491.0,4990.0,1002.0,2.0,2.0,2.0,0.009451303103235501,0.01040977781444512,67.45477318201206,81.40269014297519,10982.0,0.0,142.0,126.125,100.0,0.0,0.0,413.0,217.0625,116.0,0.0,413.0,217.0625,116.0,177687008.0,0.09115052223205566,0.007909038104116917,-0.02960893139243126,0.03125438839197159,-0.03125438839197159,-0.011993899941444397,-0.054342955350875854,0.9692946672439575,0.22573885321617126,1.2559962272644043,0.19448447227478027,1.2168352603912354,0.0006709457305145517,1.0551549288788271,3.495248217535563,0.007368326012510806,0.016685491951648146,0.010871983524339157,0.008604813949204981,5.911154735949822,3.2047639753982367,1.7572856720071286,-1.0,-1.0,-1.0,0.011456173029728234,5.911154735949822,-1.0,135.0,413.0,0.0,0.0,0.0,0.0,0.02082564902957529,7.329106135992333,11.720460184034891,3.410602221265435e-05,,0.00015361601253971457,81.40269014297519,0.0001751899835653603,38.384815924975555,23.921500265947543,0.0,637.0,0.9736300110816956,0.5225127935409546,0.03226272761821747,0.05169277265667915,1.0
638,0.28711840510368347,0.2222554236650467,0.011083170771598816,3e-06,56.58557891845703,11.348706245422363,18.14453125,0.0,0.0,0.011083180084824562,0.0,0.8660241365432739,-0.011083207093179226,-1.499997854232788,0.8660241365432739,-0.011083207093179226,-1.499997854232788,1.7000000476837158,1.5164062976837158,0.4000000059604645,1.7000000476837158,1.5164062976837158,0.4000000059604645,4266.0,4265.0,4305.0,4265.5,4226.0,79.0,2.0,2.0,2.0,0.007466677227035759,0.008179471598096863,54.570918198756175,78.16434358799597,8531.0,0.0,143.0,110.25,91.0,0.0,0.0,221.0,156.34375,100.0,0.0,221.0,156.34375,100.0,138986624.0,0.11694610118865967,0.01113827433437109,-0.03605744242668152,0.03610937297344208,-0.03610937297344208,-0.01411418616771698,-0.06015750765800476,0.9645934700965881,0.27963608503341675,1.3258908987045288,0.24352669715881348,1.2785348892211914,0.00043890575490007226,0.922841015995977,4.452163931545119,0.0037443049950525165,0.014407704991754144,0.010702072064304957,0.009660104988142848,3.1606821619789116,2.285999545811137,1.4463181850151159,-1.0,-1.0,-1.0,0.010404999018646777,3.1606821619789116,-1.0,96.0,221.0,0.0,0.0,0.0,0.0,0.016822681995108724,4.616973603027873,11.55618980503641,3.279797965660691e-05,,0.00024658202892169356,78.16434358799597,0.0001783999614417553,37.98141050001141,23.96924048900837,0.0,638.0,0.9719710350036621,0.37629953026771545,0.04158863425254822,0.057096000760793686,1.0
639,0.24678145349025726,0.15058556199073792,0.0673738643527031,3e-06,56.636329650878906,11.348706245422363,18.14453125,0.0,0.0,0.06737386621534824,0.0,1.4990371465682983,-0.06737389415502548,-1.499998688697815,1.4990371465682983,-0.06737389415502548,-1.499998688697815,1.7000000476837158,1.376562476158142,-0.6000000238418579,1.7000000476837158,1.376562476158142,-0.6000000238418579,5414.0,5413.0,5866.0,5413.5,4961.0,905.0,2.0,2.0,2.0,0.009382423715580252,0.01026020478140414,65.6484464195759,82.46196666103788,10827.0,0.0,145.0,113.5,97.0,0.0,0.03125,512.0,224.84375,128.0,0.03125,512.0,224.84375,128.0,7355914789060608.0,0.1049811840057373,0.009325669147074223,-0.033416006714105606,0.03371330723166466,-0.03371330723166466,-0.01254994422197342,-0.06784462928771973,0.9669245481491089,0.24075302481651306,1.276246428489685,0.2070396989583969,1.2331576347351074,0.0005254474903094815,1.1918392952057826,3.519103586499936,0.005689019977580756,0.0169003100018017,0.011270811155554838,0.009575361968018115,7.149103328993078,3.2961170901289734,1.8728796210489236,-1.0,-1.0,-1.0,0.013184385024942458,7.149103328993078,-1.0,98.0,512.0,0.0,0.0,0.0,0.0,0.02730641298694536,8.575283729005605,11.708416762994602,3.3168005757033825e-05,,8.332997094839811e-05,82.46196666103788,0.0003461320302449167,38.10133453103481,24.025014803977683,0.0,639.0,0.9733104705810547,0.3370850682258606,0.0351467989385128,0.054059647023677826,1.0
640,0.2773068845272064,0.17586511373519897,-0.028216620907187462,3e-06,56.642642974853516,11.348706245422363,18.14453125,0.0,0.0,-0.028216619044542313,0.0,1.4999974966049194,0.02821660041809082,-1.499997615814209,1.4999974966049194,0.02821660041809082,-1.499997615814209,1.7000000476837158,1.4578125476837158,0.4000000059604645,1.7000000476837158,1.4578125476837158,0.4000000059604645,4955.0,4954.0,5383.0,4954.5,4526.0,857.0,2.0,2.0,2.0,0.00847410212716766,0.009353471047617553,61.69462880286657,80.30682891100878,9909.0,0.0,140.0,120.25,85.0,0.0,0.0,327.0,189.40625,97.0,0.0,327.0,189.40625,97.0,1976131256320.0,0.11764872074127197,0.010769318789243698,-0.037181783467531204,0.036923859268426895,-0.036923859268426895,-0.006409287452697754,-0.06588327884674072,0.9638672471046448,0.2685522437095642,1.3163484334945679,0.2316283881664276,1.2673410177230835,0.0003748748649597072,1.002733609306438,3.8940196744353255,0.0037146350368857384,0.015553038974758238,0.010890204528550385,0.008863285998813808,4.644227773009334,2.758253077750851,1.445969654014334,-1.0,-1.0,-1.0,0.01130025100428611,4.644227773009334,-1.0,130.0,327.0,0.0,0.0,0.0,0.0,0.017523564980365336,6.077568406006321,11.750704162986949,3.297801595181227e-05,,0.00015487999189645052,80.30682891100878,0.00017323001520708203,38.58584095397964,23.853273107961286,0.0,640.0,0.9727040529251099,0.3164648413658142,0.03932640701532364,0.05654062703251839,1.0
641,0.30414894223213196,0.27245020866394043,0.0045064836740493774,3e-06,56.65793991088867,11.348706245422363,18.14453125,0.0,0.0,0.004506474360823631,0.0,0.6011221408843994,-0.004506485536694527,-1.4999979734420776,0.6011221408843994,-0.004506485536694527,-1.4999979734420776,1.7000000476837158,1.515625,0.20000000298023224,1.7000000476837158,1.515625,0.20000000298023224,4623.0,4623.0,4985.0,4623.0,4261.0,724.0,2.0,2.0,2.0,0.00799572995716335,0.008795355842083937,58.569945504516575,78.93126688402845,9246.0,0.0,139.0,111.5,85.0,0.0,0.0,278.0,177.4375,107.0,0.0,278.0,177.4375,107.0,10009795624960.0,0.13176655769348145,0.010776415467262268,-0.04385833814740181,0.043332163244485855,-0.043332163244485855,-0.013961195945739746,-0.09434238076210022,0.9577159285545349,0.28922519087791443,1.3409578800201416,0.24589303135871887,1.2834017276763916,0.0008050272546538557,0.9424947234907743,4.125350569113473,0.007443281996529549,0.01689598395023495,0.010627315037709195,0.00868586398428306,3.9327656810055487,2.592075046750324,1.5833322720136493,-1.0,-1.0,-1.0,0.01088211900787428,3.9327656810055487,-1.0,108.0,278.0,0.0,0.0,0.0,0.0,0.019956849981099367,5.351485039980616,11.665191070002038,3.340997500345111e-05,,0.00017929001478478312,78.93126688402845,0.00017411401495337486,38.14299136202317,23.725180514971726,0.0,641.0,0.9721107482910156,0.33077359199523926,0.04345743730664253,0.0576024204492569,1.0
642,0.24784331023693085,0.12343857437372208,-0.0036727488040924072,3e-06,56.66853332519531,11.348706245422363,18.14453125,0.0,0.0,-0.003672742284834385,0.0,0.8636353015899658,0.0036727329716086388,-1.4999855756759644,0.8636353015899658,0.0036727329716086388,-1.4999855756759644,1.7000000476837158,1.107812523841858,0.20000000298023224,1.7000000476837158,1.107812523841858,0.20000000298023224,5419.0,5419.0,5911.0,5419.0,4927.0,984.0,2.0,2.0,2.0,0.009466155320113776,0.010442747516683002,68.91526059404791,78.63280140404822,10838.0,0.0,156.0,131.0,105.0,0.0,0.0,277.0,207.6875,127.0,0.0,277.0,207.6875,127.0,742254167719936.0,0.10936546325683594,0.009449956007301807,-0.0352143831551075,0.034245822578668594,-0.034245822578668594,-0.009713172912597656,-0.08326715230941772,0.9664901494979858,0.23480942845344543,1.2711130380630493,0.20056360960006714,1.2268275022506714,0.0006910289708981409,0.8356082885945257,3.4875731384040933,0.007489371986594051,0.016531158005818725,0.010893983748246683,0.009005783998873085,4.131521590985358,3.087700411902915,1.8519930700422265,-1.0,-1.0,-1.0,0.010369441006332636,4.131521590985358,-1.0,156.0,277.0,0.0,0.0,0.0,0.0,0.013073409965727478,5.553452685999218,11.522321938013192,3.5912031307816505e-05,,0.0001695179962553084,78.63280140404822,8.683197665959597e-05,37.798317674023565,23.719576332019642,0.0,642.0,0.9723719954490662,0.3151746392250061,0.03541642427444458,0.05478599667549133,1.0
643,0.2915622889995575,0.2644204795360565,0.054737769067287445,3e-06,56.64179992675781,11.348706245422363,18.14453125,0.0,0.0,0.05473777651786804,0.0,1.4859213829040527,-0.054737772792577744,-1.4999898672103882,1.4859213829040527,-0.054737772792577744,-1.4999898672103882,1.7000000476837158,1.3015624284744263,0.20000000298023224,1.7000000476837158,1.3015624284744263,0.20000000298023224,3848.0,3848.0,3948.0,3848.0,3748.0,200.0,2.0,2.0,2.0,0.006716347605895661,0.007365532149318593,49.22109803768119,78.17785773600917,7696.0,0.0,115.0,96.25,85.0,0.0,0.0,235.0,144.25,102.0,0.0,235.0,144.25,102.0,637552492544.0,0.11963295936584473,0.01058125589042902,-0.03830984979867935,0.03795868530869484,-0.03795868530869484,-0.0135403573513031,-0.10272109508514404,0.9629412889480591,0.28346771001815796,1.3367716073989868,0.24550901353359222,1.285043716430664,0.0005874389293894032,1.0255429161546277,4.904565937111163,0.004520930000580847,0.016573579981923103,0.010701700151912519,0.008227127022109926,3.3398999469936825,2.1070568927170825,1.4963692250312306,-1.0,-1.0,-1.0,0.01056684902869165,3.3398999469936825,-1.0,89.0,235.0,0.0,0.0,0.0,0.0,0.02026295999530703,4.733906100969762,11.570240276982076,3.280496457591653e-05,,0.00019782001618295908,78.17785773600917,0.00017456599744036794,37.745539452007506,24.085867541027255,0.0,643.0,0.9725061058998108,0.3202735185623169,0.04116075113415718,0.05633602291345596,1.0
644,0.2743332087993622,0.1450875997543335,-0.005071453750133514,3e-06,56.606544494628906,11.348706245422363,18.14453125,0.0,0.0,-0.005071443971246481,0.0,1.4702918529510498,0.005071434658020735,-1.499984860420227,1.4702918529510498,0.005071434658020735,-1.499984860420227,1.7000000476837158,0.9809569716453552,0.10000000149011612,1.7000000476837158,0.9809569716453552,0.10000000149011612,5527.0,5526.0,6068.0,5526.5,4985.0,1083.0,2.0,2.0,2.0,0.009491440211916054,0.010381104097489187,67.17200848209065,82.2738537209807,11053.0,0.0,174.0,123.125,89.0,0.0,0.0,455.0,222.28125,97.0,0.0,455.0,222.28125,97.0,467009568768.0,0.11507487297058105,0.01020305510610342,-0.036877602338790894,0.037819162011146545,-0.037819162011146545,-0.015499114990234375,-0.06093044579029083,0.9629360437393188,0.2811128497123718,1.3285108804702759,0.24329368770122528,1.2788317203521729,0.0006866183844012021,1.1152384629491814,3.4805615661799516,0.007589193002786487,0.012250235013198107,0.010584710564216948,0.00837547000264749,6.490329761989415,3.2782497116531886,1.4802566659636796,-1.0,-1.0,-1.0,0.012250235013198107,6.490329761989415,-1.0,174.0,455.0,0.0,0.0,0.0,0.0,0.021162489952985197,7.932691186957527,11.838446806999855,3.286200808361173e-05,,0.0001514870091341436,82.2738537209807,0.00018027599435299635,38.47064699098701,23.98322845803341,0.0,644.0,0.9722207188606262,0.582915186882019,0.0394023172557354,0.056413907557725906,1.0
645,0.2632077634334564,0.1716221272945404,-0.057346004992723465,3e-06,56.65333557128906,11.348706245422363,18.14453125,0.0,0.0,-0.05734600033611059,0.0,1.4999892711639404,0.057345982640981674,-1.4958597421646118,1.4999892711639404,0.057345982640981674,-1.4958597421646118,1.7000000476837158,1.2742189168930054,0.20000000298023224,1.7000000476837158,1.2742189168930054,0.20000000298023224,4798.0,4641.0,5168.0,4719.5,4271.0,897.0,2.0,2.0,2.0,0.008101322452865881,0.008950236755237316,57.04639716863064,82.7309038649546,9439.0,0.0,125.0,108.25,92.0,0.0,0.03125,512.0,186.71875,88.0,0.03125,512.0,186.71875,88.0,1012728791040.0,0.11095643043518066,0.008579066023230553,-0.03788081184029579,0.03717935085296631,-0.03717935085296631,-0.0029938966035842896,-0.07053804397583008,0.9635976552963257,0.2476067841053009,1.2844293117523193,0.2104274332523346,1.237017273902893,0.0007794641400043591,1.4383884518851515,4.073567986965153,0.007357362017501146,0.015699113020673394,0.011198008844075957,0.008974444994237274,7.157585376990028,2.6966173237433395,1.2717169400420971,-1.0,-1.0,-1.0,0.01220878103049472,7.157585376990028,-1.0,111.0,512.0,0.0,0.0,0.0,0.0,0.01975035498617217,8.59437100001378,11.707995443954132,3.592204302549362e-05,,0.00015573599375784397,82.7309038649546,0.00017886998830363154,38.45040822896408,23.93178771698149,0.0,645.0,0.9718618392944336,0.3199228048324585,0.03874407708644867,0.05488348379731178,1.0
646,0.30709928274154663,0.21899570524692535,-0.024149850010871887,3e-06,56.61833953857422,11.348706245422363,18.14453125,0.0,0.0,-0.024149851873517036,0.0,1.499037265777588,0.02414984442293644,-1.499997615814209,1.499037265777588,0.02414984442293644,-1.499997615814209,1.7000000476837158,1.15625,0.20000000298023224,1.7000000476837158,1.15625,0.20000000298023224,4915.0,4914.0,4922.0,4914.5,4907.0,15.0,2.0,2.0,2.0,0.00850218955354509,0.009364230741885006,62.02258140287373,79.23726953699952,9829.0,0.0,161.0,115.5,94.0,0.0,0.0,271.0,191.65625,112.0,0.0,271.0,191.65625,112.0,2919885701120.0,0.13922393321990967,0.011545811779797077,-0.045679058879613876,0.045581527054309845,-0.045581527054309845,-0.019311532378196716,-0.07666343450546265,0.9555630683898926,0.2958230674266815,1.3487443923950195,0.2502415180206299,1.2877311706542969,0.0007268407792159949,0.8860560200565425,3.8808234511117163,0.007144118018914014,0.012178617995232344,0.01061714400020719,0.00972222804557532,4.009591454989277,2.845842566652209,1.652583668997977,-1.0,-1.0,-1.0,0.0109825519612059,4.009591454989277,-1.0,106.0,270.0,0.0,0.0,0.0,0.0,0.020085124007891864,5.434181571006775,11.656203443999402,3.312999615445733e-05,,0.00024077401030808687,79.23726953699952,0.00017512403428554535,38.14461370097706,23.95665868098149,0.0,646.0,0.9723199009895325,0.3836784064769745,0.04308020696043968,0.058706268668174744,1.0
