step,actor/entropy,actor/grad_norm,actor/kl_coef,actor/kl_loss,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/ref,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid
762,0.17491072416305542,0.06649750471115112,0.001,0.13208342483267188,0.007430858910083771,3e-06,63.2892951965332,11.348706245422363,20.75,0.0,0.0,0.007298771291971207,0.0,1.4881550073623657,-0.007298766169697046,-0.8660243153572083,1.4881550073623657,-0.007298766169697046,-0.8660243153572083,1.7000000476837158,1.31640625,0.07500000298023224,1.7000000476837158,1.31640625,0.07500000298023224,6050.0,6048.0,6560.0,6049.0,5538.0,1022.0,2.0,2.0,2.0,0.010002677049692201,0.011082360313710187,63.83715930516554,94.75672266498441,12098.0,0.0,146.0,113.375,81.0,0.0,0.09375,512.0,264.6875,136.0,0.09375,512.0,264.6875,136.0,2462060380160.0,0.06035470962524414,0.005564932245761156,-0.019431907683610916,0.018792390823364258,-0.018792390823364258,-0.004692204296588898,-0.034479424357414246,0.9814085960388184,0.1571953296661377,1.1721867322921753,0.13840293884277344,1.1501721143722534,0.0005061669727585068,0.9589038694229575,0.8130036068808181,3.3042512579773247,0.006123608036432415,0.0108986790291965,0.009856087308435235,0.008054509991779923,6.704377521004062,3.5913190702885913,1.90465950203361,-1.0,-1.0,-1.0,0.010373221943154931,6.704377521004062,-1.0,144.0,512.0,0.0,0.0,0.0,0.0,0.012199002027045935,8.12191577401245,12.13866518199211,9.835717636044137,3.504997584968805e-05,,0.000148605031426996,94.75672266498441,0.00010227499296888709,39.97483171900967,24.648592212994117,0.0,762.0,0.9766889810562134,0.34743642807006836,0.025559192523360252,0.04352884739637375,1.0
763,0.17743472754955292,0.16973872482776642,0.001,0.14273597253486514,0.00809447467327118,3e-06,63.29306411743164,11.348706245422363,20.75,0.0,0.0,0.007951736450195312,0.0,0.9330664277076721,-0.00795175414532423,-1.499997615814209,0.9330664277076721,-0.00795175414532423,-1.499997615814209,1.7000000476837158,1.37109375,0.20000000298023224,1.7000000476837158,1.37109375,0.20000000298023224,6477.0,6476.0,6943.0,6476.5,6010.0,933.0,2.0,2.0,2.0,0.010649795292707645,0.011565379235838795,67.79781812104994,95.52667297399603,12953.0,0.0,151.0,119.875,85.0,0.0,0.0,401.0,284.90625,144.0,0.0,401.0,284.90625,144.0,8058061717504.0,0.0638037919998169,0.005986599251627922,-0.020447922870516777,0.019758028909564018,-0.019758028909564018,-0.0004411935806274414,-0.041373997926712036,0.9804723262786865,0.16956476867198944,1.1862680912017822,0.14980673789978027,1.1628388166427612,0.0006177960348201288,0.7391395715702322,0.7616734203630433,3.105561108627003,0.008002312039025128,0.011690018000081182,0.0101137175297481,0.00892747100442648,5.368481753976084,3.877301471626197,2.004092163988389,-1.0,-1.0,-1.0,0.011014087009243667,5.368481753976084,-1.0,124.0,399.0,0.0,0.0,0.0,0.0,0.007865097024478018,6.738735474005807,12.414489620947279,9.8659558139625,2.0060979295521975e-05,,0.0001092629972845316,95.52667297399603,6.429996574297547e-05,40.226333040045574,26.25527139904443,0.0,763.0,0.973545253276825,0.3128623962402344,0.027441173791885376,0.045275572687387466,1.0
764,0.17514723539352417,0.11142651736736298,0.001,0.12250936520285904,-0.006948448717594147,3e-06,63.28155517578125,11.348706245422363,20.75,0.0,0.0,-0.0070709665305912495,0.0,0.6011221408843994,0.007070934399962425,-1.499997854232788,0.6011221408843994,0.007070934399962425,-1.499997854232788,1.7000000476837158,1.5171875953674316,0.20000000298023224,1.7000000476837158,1.5171875953674316,0.20000000298023224,6200.0,6200.0,6427.0,6200.0,5973.0,454.0,2.0,2.0,2.0,0.010195464503934423,0.01108075726232053,65.52360355573322,94.62239046004834,12400.0,0.0,175.0,123.0,89.0,0.0,0.0,431.0,264.5,124.0,0.0,431.0,264.5,124.0,28876796.0,0.05901229381561279,0.005204386543482542,-0.019438542425632477,0.01918286830186844,-0.018740076571702957,0.007084652781486511,-0.033341698348522186,0.981471061706543,0.16883327066898346,1.1846238374710083,0.1500931978225708,1.1626077890396118,0.0006089534708148529,0.8370719235609391,0.7950046442725109,3.2430000773409473,0.0075510230381041765,0.011248892056755722,0.009730798101372784,0.008300236018840224,5.720436462026555,3.629491714284086,1.749066877993755,-1.0,-1.0,-1.0,0.010115106997545809,5.720436462026555,-1.0,175.0,431.0,0.0,0.0,0.0,0.0,0.021416908013634384,7.084976761019789,12.43697883700952,9.858057588979136,3.4069991670548916e-05,,0.0001546239946037531,94.62239046004834,0.00017353397561237216,40.213200959027745,24.98077916697366,0.0,764.0,0.9766274094581604,0.2602143883705139,0.026153115555644035,0.04297523573040962,1.0
765,0.2115955650806427,0.16467410326004028,0.001,0.1576032943557948,-0.03753381595015526,3e-06,61.489707946777344,11.348706245422363,20.75,0.0,0.0,-0.03769141901284456,0.0,0.8660243153572083,0.037691399455070496,-1.499997615814209,0.8660243153572083,0.037691399455070496,-1.499997615814209,1.7000000476837158,1.4406251907348633,0.20000000298023224,1.7000000476837158,1.4406251907348633,0.20000000298023224,5786.0,5786.0,6080.0,5786.0,5492.0,588.0,2.0,2.0,2.0,0.009512570346961404,0.01036112404577551,61.773402068120895,93.66490765102208,11572.0,0.0,158.0,120.125,95.0,0.0,0.0,372.0,241.5,151.0,0.0,372.0,241.5,151.0,31503257600.0,0.07542717456817627,0.006710656452924013,-0.024648601189255714,0.024101577699184418,-0.024101577699184418,-0.002885967493057251,-0.04863865673542023,0.9762534499168396,0.2008613497018814,1.2264032363891602,0.1767597794532776,1.196572184562683,0.0008070765669105753,0.826290390913326,0.8494742414473038,3.4734217125866587,0.009339490032289177,0.012402943975757807,0.00921526249476301,0.007643688004463911,4.993491382978391,3.3385374934350693,2.1031851780135185,-1.0,-1.0,-1.0,0.008771727967541665,4.993491382978391,-1.0,118.0,372.0,0.0,0.0,0.0,0.0,0.022216956014744937,6.385572140978184,12.420026884006802,9.830115922028199,4.787999205291271e-05,,0.00024907401530072093,93.66490765102208,0.00018059200374409556,40.194436058052815,24.78135653596837,0.0,765.0,0.9759937524795532,0.4953841269016266,0.030969254672527313,0.04651588201522827,1.0
766,0.2191443294286728,0.13250435888767242,0.001,0.11053739942144603,0.032892853021621704,3e-06,63.28783416748047,11.348706245422363,20.75,0.0,0.0,0.03278231155127287,0.0,1.4824590682983398,-0.03278234228491783,-1.499997615814209,1.4824590682983398,-0.03278234228491783,-1.499997615814209,1.7000000476837158,1.388281226158142,0.15000000596046448,1.7000000476837158,1.388281226158142,0.15000000596046448,6223.0,6223.0,6569.0,6223.0,5877.0,692.0,2.0,2.0,2.0,0.010240756860375492,0.011211496624711948,65.7862765188549,94.59419698599959,12446.0,0.0,141.0,109.5,95.0,0.0,0.0,459.0,279.4375,108.0,0.0,459.0,279.4375,108.0,1.5705994248060928e+16,0.08090102672576904,0.006508471444249153,-0.027448434382677078,0.026290712878108025,-0.026290712878108025,-0.006195537745952606,-0.059546083211898804,0.9741339087486267,0.19501405954360962,1.22285795211792,0.16872337460517883,1.189790964126587,0.0007290938487041472,0.8415268443306536,0.790524332796725,3.2307818722448736,0.009074302040971816,0.011217390012461692,0.009958565595297841,0.008567448006942868,6.123128192964941,3.8523516006916907,1.5585659309872426,-1.0,-1.0,-1.0,0.010382817010395229,6.123128192964941,-1.0,122.0,459.0,0.0,0.0,0.0,0.0,0.021498740010429174,7.5249330420047045,12.35129625000991,9.838865845988039,3.56859527528286e-05,,0.00022607797291129827,94.59419698599959,0.00017832801677286625,40.210311181959696,24.617341497039888,0.0,766.0,0.9762795567512512,0.2742043137550354,0.030676603317260742,0.04773072525858879,1.0
767,0.16176120936870575,0.11350297927856445,0.001,0.161247662268579,0.010465633124113083,3e-06,63.2730712890625,11.348706245422363,20.75,0.0,0.0,0.010304358787834644,0.0,0.8660241365432739,-0.010304370895028114,-1.499997615814209,0.8660241365432739,-0.010304370895028114,-1.499997615814209,1.7000000476837158,1.4742188453674316,0.4000000059604645,1.7000000476837158,1.4742188453674316,0.4000000059604645,5881.0,5881.0,5966.0,5881.0,5796.0,170.0,2.0,2.0,2.0,0.009832246492569273,0.010482516933808618,62.00113061329974,94.85310899699107,11762.0,0.0,182.0,118.0,97.0,0.0,0.03125,512.0,249.5625,127.0,0.03125,512.0,249.5625,127.0,269467424.0,0.05463075637817383,0.004635304678231478,-0.01837257295846939,0.017398860305547714,-0.017398860305547714,-0.00029127299785614014,-0.03334099054336548,0.9827914237976074,0.15394467115402222,1.1683170795440674,0.1365458071231842,1.1478856801986694,0.0006611436796516352,1.0153131763123218,0.8333479190611323,3.3624102011571364,0.007776371960062534,0.01243763999082148,0.009612664936867077,0.008856598054990172,6.690778306976426,3.3959090190310235,1.8006848570075817,-1.0,-1.0,-1.0,0.010706663015298545,6.690778306976426,-1.0,109.0,512.0,0.0,0.0,0.0,0.0,0.021436039998661727,8.108291026030201,12.474094411998522,9.801838223997038,3.775605000555515e-05,,0.00017794797895476222,94.85310899699107,0.0001794359995983541,39.54866878601024,24.87205529998755,0.0,767.0,0.9769628047943115,0.26689618825912476,0.024617940187454224,0.0412491075694561,1.0
768,0.16334959864616394,0.1498461663722992,0.001,0.13162085507065058,0.029333874583244324,3e-06,63.26841354370117,11.348706245422363,20.75,0.0,0.0,0.029202242847532034,0.0,1.4999855756759644,-0.029202258214354515,-1.4999979734420776,1.4999855756759644,-0.029202258214354515,-1.4999979734420776,1.7000000476837158,1.5406248569488525,0.20000000298023224,1.7000000476837158,1.5406248569488525,0.20000000298023224,6546.0,6546.0,6860.0,6546.0,6232.0,628.0,2.0,2.0,2.0,0.010842464907633863,0.011738891511987792,68.93166604304727,94.963612165011,13092.0,0.0,146.0,116.5,90.0,0.0,0.0625,512.0,292.625,139.0,0.0625,512.0,292.625,139.0,76521964306432.0,0.05836939811706543,0.005165248177945614,-0.019098464399576187,0.017695803195238113,-0.017695803195238113,-0.002631351351737976,-0.03878580033779144,0.9825022220611572,0.15704773366451263,1.1730815172195435,0.13935193419456482,1.1522464752197266,0.0005906563569978562,0.8686690648264995,0.7527151950024662,3.0519482444246844,0.007732873025815934,0.01720385398948565,0.010000611750001553,0.008456920040771365,6.732628245023079,3.962717015288945,1.946767090994399,-1.0,-1.0,-1.0,0.010491313005331904,6.732628245023079,-1.0,90.0,512.0,0.0,0.0,0.0,0.0,0.02158398396568373,8.134217123035342,12.407017260033172,9.854547332972288,3.8395985029637814e-05,,9.012199006974697e-05,94.963612165011,0.0001736310077831149,39.95610641600797,24.562831824994646,0.0,768.0,0.9757704734802246,0.34615039825439453,0.024898437783122063,0.04361465945839882,1.0
769,0.1686880886554718,0.0938013568520546,0.001,0.14116073492914438,-0.028934136033058167,3e-06,63.26961135864258,11.348706245422363,20.75,0.0,0.0,-0.029075294733047485,0.0,0.4999992549419403,0.029075289145112038,-1.499997615814209,0.4999992549419403,0.029075289145112038,-1.499997615814209,1.7000000476837158,1.6437500715255737,0.4000000059604645,1.7000000476837158,1.6437500715255737,0.4000000059604645,5269.0,5268.0,5843.0,5268.5,4694.0,1149.0,2.0,2.0,2.0,0.008608404433609319,0.009655786232854346,56.4006266589997,93.4120826680446,10537.0,0.0,127.0,107.875,91.0,0.0,0.0,392.0,221.40625,126.0,0.0,392.0,221.40625,126.0,7139539.0,0.0594332218170166,0.0050589763559401035,-0.019929150119423866,0.020061273127794266,-0.020061273127794266,-0.00913555920124054,-0.03144609183073044,0.980160117149353,0.16170403361320496,1.1769721508026123,0.14164277911186218,1.1536298990249634,0.0007067975681213259,0.9282112886374008,0.9267734100793257,3.835517062824905,0.007447525975294411,0.013719453010708094,0.009448200500628445,0.007701741997152567,5.176244616042823,3.0452924333440023,1.761878730962053,-1.0,-1.0,-1.0,0.010922593995928764,5.176244616042823,-1.0,127.0,392.0,0.0,0.0,0.0,0.0,0.02181258099153638,6.576376979995985,12.083112548978534,9.765411422005855,1.521699596196413e-05,,7.753400132060051e-05,93.4120826680446,0.00022646802244707942,40.41484329098603,24.535121879016515,0.0,769.0,0.9765695929527283,0.35943135619163513,0.026536276564002037,0.04199909791350365,1.0
770,0.18521954119205475,0.09574876725673676,0.001,0.14348119357600808,-0.01733708381652832,3e-06,63.520347595214844,11.348706245422363,20.75,0.0,0.0,-0.01748055499047041,0.0,1.4904767274856567,0.017480559647083282,-1.4999855756759644,1.4904767274856567,0.017480559647083282,-1.4999855756759644,1.7000000476837158,1.4796874523162842,0.05000000074505806,1.7000000476837158,1.4796874523162842,0.05000000074505806,6376.0,6376.0,6381.0,6376.0,6371.0,10.0,2.0,2.0,2.0,0.010272549159689753,0.011109534851901066,66.89930600387359,95.30741618800675,12752.0,0.0,141.0,121.5,103.0,0.0,0.0,444.0,277.0,184.0,0.0,444.0,277.0,184.0,7355790771879936.0,0.06494760513305664,0.006047774571925402,-0.020787488669157028,0.02037179283797741,-0.02037179283797741,-0.002234414219856262,-0.0508459210395813,0.9798903465270996,0.1798575222492218,1.1987154483795166,0.15948575735092163,1.1742244958877563,0.0005907082821460443,0.8124433659739534,0.7684744627503377,3.2186422892847992,0.007532712013926357,0.017864619032479823,0.010936026403214782,0.009292954986449331,5.835001494036987,3.7866333608017158,2.5633097409736365,-1.0,-1.0,-1.0,0.009907364030368626,5.835001494036987,-1.0,141.0,444.0,0.0,0.0,0.0,0.0,0.014626327028963715,7.2014979959931225,12.758192187000532,9.799586348992307,3.5630015190690756e-05,,0.00015373399946838617,95.30741618800675,0.00012315501226112247,41.04412647295976,24.4630509300041,0.0,770.0,0.9760326147079468,0.3176243305206299,0.02771442010998726,0.04443713277578354,1.0
771,0.18421421945095062,0.12898531556129456,0.001,0.13295490154996514,-0.008616708219051361,3e-06,63.2358512878418,11.348706245422363,20.75,0.0,0.0,-0.008749667555093765,0.0,1.4999855756759644,0.008749661967158318,-1.498960018157959,1.4999855756759644,0.008749661967158318,-1.498960018157959,1.7000000476837158,1.4914062023162842,0.2750000059604645,1.7000000476837158,1.4914062023162842,0.2750000059604645,6182.0,6181.0,6622.0,6181.5,5741.0,881.0,2.0,2.0,2.0,0.010227494889086924,0.011177943292720365,65.24784286699362,94.73876420099987,12363.0,0.0,190.0,124.125,96.0,0.0,0.0625,512.0,262.21875,147.0,0.0625,512.0,262.21875,147.0,5969710940160.0,0.06369197368621826,0.005672157276421785,-0.020860305055975914,0.02080545946955681,-0.02080545946955681,-0.003825575113296509,-0.041675180196762085,0.9794397950172424,0.17586161196231842,1.193923830986023,0.1550561636686325,1.1692413091659546,0.0004175467161496514,0.9737341289472102,0.7942272329523007,3.2337474190762,0.00516213005175814,0.01130344404373318,0.009713872563224868,0.0074453119887039065,6.780781845969614,3.579756875502426,2.097223283024505,-1.0,-1.0,-1.0,0.009617386967875063,6.780781845969614,-1.0,190.0,512.0,0.0,0.0,0.0,0.0,0.013996950990986079,8.170603075996041,12.28444189298898,9.819031280989293,2.158602001145482e-05,,0.00011666503269225359,94.73876420099987,0.00010682200081646442,39.97881934203906,24.454867142951116,0.0,771.0,0.9758777618408203,0.24464499950408936,0.02880304865539074,0.044232651591300964,1.0
772,0.16947856545448303,0.18719273805618286,0.001,0.1396627170033753,0.030515819787979126,3e-06,63.24730682373047,11.348706245422363,20.75,0.0,0.0,0.03037617728114128,0.0,1.0034174919128418,-0.03037617728114128,-1.4999855756759644,1.0034174919128418,-0.03037617728114128,-1.4999855756759644,1.7000000476837158,1.540624976158142,0.30000001192092896,1.7000000476837158,1.540624976158142,0.30000001192092896,5728.0,5728.0,5844.0,5728.0,5612.0,232.0,2.0,2.0,2.0,0.00944762114982376,0.01038805775016588,60.75287695394179,94.28360083000734,11456.0,0.0,160.0,115.625,92.0,0.0,0.0,469.0,242.375,137.0,0.0,469.0,242.375,137.0,117298224.0,0.05667269229888916,0.005000369623303413,-0.018738579005002975,0.01834394782781601,-0.01834394782781601,-0.005644537508487701,-0.036791712045669556,0.9818550944328308,0.16093409061431885,1.1762125492095947,0.14259015023708344,1.154689073562622,0.0006471209874501525,0.9747060874157982,0.8551118853879593,3.4985780107363404,0.007413418032228947,0.012301502982154489,0.009301146155848983,0.007015144044999033,6.194182434992399,3.2955535099699773,1.8906143750064075,-1.0,-1.0,-1.0,0.010109373019076884,6.194182434992399,-1.0,160.0,469.0,0.0,0.0,0.0,0.0,0.022071207989938557,7.559820413996931,12.229708495025989,9.796161759004463,2.1532992832362652e-05,,9.355199290439487e-05,94.28360083000734,0.00017446099082008004,40.079709690995514,24.576208417012822,0.0,772.0,0.9745084643363953,0.5887620449066162,0.025944620370864868,0.04316878318786621,1.0
773,0.1719527542591095,0.09045176208019257,0.001,0.12218512105755508,0.026359811425209045,3e-06,63.255226135253906,11.348706245422363,20.75,0.0,0.0,0.026237626560032368,0.0,1.4999971389770508,-0.026237599551677704,-1.4999855756759644,1.4999971389770508,-0.026237599551677704,-1.4999855756759644,1.7000000476837158,1.3359375,0.2750000059604645,1.7000000476837158,1.3359375,0.2750000059604645,6244.0,6244.0,6582.0,6244.0,5906.0,676.0,2.0,2.0,2.0,0.010419304756600783,0.011371972927077067,66.01312143679658,94.58725574699929,12488.0,0.0,166.0,115.25,86.0,0.0,0.0625,512.0,275.0,118.0,0.0625,512.0,275.0,118.0,42134003712.0,0.05883431434631348,0.00513427471742034,-0.019399330019950867,0.018755849450826645,-0.018496256321668625,0.00415349006652832,-0.037437647581100464,0.9817113876342773,0.1701502948999405,1.1866874694824219,0.15165404975414276,1.1647872924804688,0.0004545000801936823,0.9390426784044724,0.7860151978689819,3.1739059764600115,0.0056757970014587045,0.013963013014290482,0.009178115127724595,0.007342430995777249,6.865164107992314,3.7659384206908726,1.6762060359469615,-1.0,-1.0,-1.0,0.009934085013810545,6.865164107992314,-1.0,166.0,512.0,0.0,0.0,0.0,0.0,0.013766270014457405,8.263575569959357,12.201456231996417,9.815757790987846,3.4345954190939665e-05,,0.0001564639969728887,94.58725574699929,9.636499453336e-05,39.635737834032625,24.632029269007035,0.0,773.0,0.9754645228385925,0.4479542374610901,0.026231324300169945,0.0433393158018589,1.0
774,0.15725217759609222,0.1475878655910492,0.001,0.1386033094022423,0.016418948769569397,3e-06,63.24646759033203,11.348706245422363,20.75,0.0,0.0,0.01628035306930542,0.0,1.499997615814209,-0.01628035493195057,-1.4999855756759644,1.499997615814209,-0.01628035493195057,-1.4999855756759644,1.7000000476837158,1.546875,0.4000000059604645,1.7000000476837158,1.546875,0.4000000059604645,5523.0,5523.0,5617.0,5523.0,5429.0,188.0,2.0,2.0,2.0,0.009120859888731592,0.010136575526617602,58.59152966986499,94.26277195900911,11046.0,0.0,126.0,105.25,89.0,0.0,0.0,464.0,239.9375,148.0,0.0,464.0,239.9375,148.0,1531944960.0,0.05090141296386719,0.004696044139564037,-0.016621703281998634,0.016721781343221664,-0.016270441934466362,0.007221445441246033,-0.026525229215621948,0.9838832020759583,0.14611493051052094,1.1583667993545532,0.12984450161457062,1.1396675109863281,0.000693140145986139,0.9597899219868222,0.8860974688561073,3.623312895168371,0.0076564260525628924,0.014047211036086082,0.009135744523518952,0.007158053980674595,6.011859288963024,3.2569384961880132,2.0534525960101746,-1.0,-1.0,-1.0,0.00887563097057864,6.011859288963024,-1.0,126.0,464.0,0.0,0.0,0.0,0.0,0.027582769049331546,7.369267021014821,12.111477040976752,9.787832640984561,5.34839928150177e-05,,0.0001515199546702206,94.26277195900911,0.0001779060112312436,40.02311424002983,24.913109655026346,0.0,774.0,0.9760040044784546,0.35082152485847473,0.024539049714803696,0.04035395756363869,1.0
775,0.19931329786777496,0.12930451333522797,0.001,0.14596855151467025,0.05907411873340607,3e-06,63.187469482421875,11.348706245422363,20.75,0.0,0.0,0.058928148820996284,0.0,1.4999974966049194,-0.058928173035383224,-1.4827680587768555,1.4999974966049194,-0.058928173035383224,-1.4827680587768555,1.7000000476837158,1.4070311784744263,0.22499999403953552,1.7000000476837158,1.4070311784744263,0.22499999403953552,6092.0,6053.0,6657.0,6072.5,5488.0,1169.0,2.0,2.0,2.0,0.009942838994417313,0.010580057240678528,63.10095147654544,96.23468201200012,12145.0,0.0,160.0,122.375,92.0,0.0,0.03125,512.0,257.15625,123.0,0.03125,512.0,257.15625,123.0,7355796677459968.0,0.06993091106414795,0.006539079360663891,-0.022144120186567307,0.020792588591575623,-0.02065260522067547,0.002239719033241272,-0.05750936269760132,0.9796247482299805,0.18459805846214294,1.2059590816497803,0.16394546627998352,1.1808278560638428,0.0006081301760359427,1.0230789325591723,0.8062199994265272,3.322558547715212,0.007385740987956524,0.011468373006209731,0.010369676148911822,0.009196269034873694,6.794883836002555,3.5790931841893325,1.7800085290218703,-1.0,-1.0,-1.0,0.010876198997721076,6.794883836002555,-1.0,106.0,512.0,0.0,0.0,0.0,0.0,0.007756912033073604,8.418916536029428,12.75651536299847,9.791541893035173,3.637798363342881e-05,,0.00017407204722985625,96.23468201200012,6.728700827807188e-05,40.35247356200125,24.879281111992896,0.0,775.0,0.9769781827926636,0.371523380279541,0.02909442037343979,0.045045673847198486,1.0
776,0.21156151592731476,0.114646777510643,0.001,0.1200968804769218,0.02519731968641281,3e-06,63.21547317504883,11.348706245422363,20.75,0.0,0.0,0.02507722284644842,0.0,1.4942442178726196,-0.02507719211280346,-1.499997854232788,1.4942442178726196,-0.02507719211280346,-1.499997854232788,1.7000000476837158,1.088281273841858,0.20000000298023224,1.7000000476837158,1.088281273841858,0.20000000298023224,6881.0,6881.0,6988.0,6881.0,6774.0,214.0,2.0,2.0,2.0,0.010972989466585458,0.01212060023566947,70.92301629626024,97.02069031097926,13762.0,0.0,156.0,119.0,91.0,0.0,0.09375,512.0,311.0625,215.0,0.09375,512.0,311.0625,215.0,9011171688448.0,0.07391119003295898,0.0066023925319314,-0.02401944063603878,0.023215414956212044,-0.023215414956212044,-0.001748688519001007,-0.04022100567817688,0.9770927429199219,0.20061339437961578,1.224632978439331,0.1773979663848877,1.196099042892456,0.0005397560656443726,0.822753494276596,0.716543692050973,3.014838207093552,0.007428122975397855,0.017421157972421497,0.00887807058825274,0.0065954349702224135,6.797356795985252,4.257490922313082,3.005439466040116,-1.0,-1.0,-1.0,0.00993184297112748,6.797356795985252,-1.0,131.0,512.0,0.0,0.0,0.0,0.0,0.009338281990494579,8.189688282029238,12.630964735988528,9.86107429000549,3.458000719547272e-05,,6.458500865846872e-05,97.02069031097926,6.764399586245418e-05,41.490203406021465,24.812918426992837,0.0,776.0,0.9760401248931885,0.34541597962379456,0.030597764998674393,0.047289345413446426,1.0
777,0.1877845972776413,0.0840795710682869,0.001,0.14023908856324852,0.020202986896038055,3e-06,63.48482131958008,11.348706245422363,20.75,0.0,0.0,0.02006275113672018,0.0,0.8614246249198914,-0.02006274089217186,-1.499997854232788,0.8614246249198914,-0.02006274089217186,-1.499997854232788,1.7000000476837158,1.5226562023162842,0.05000000074505806,1.7000000476837158,1.5226562023162842,0.05000000074505806,5432.0,5387.0,6118.0,5409.5,4701.0,1417.0,2.0,2.0,2.0,0.008482586388247969,0.009864395387705959,55.769150022104675,96.99807147600222,10819.0,0.0,143.0,110.0,84.0,0.0,0.03125,512.0,228.09375,121.0,0.03125,512.0,228.09375,121.0,310929472.0,0.06556522846221924,0.005736841820180416,-0.021645832806825638,0.021572161465883255,-0.021572161465883255,-0.00016370415687561035,-0.03767915070056915,0.9786896109580994,0.180797278881073,1.1994242668151855,0.15922510623931885,1.173797369003296,0.0007753699990554959,1.0964042516809316,0.9040931281990485,3.89352503512059,0.00838872801978141,0.010635407001245767,0.009304305689511239,0.007232523988932371,6.631954443000723,3.128275284938354,1.706536079000216,-1.0,-1.0,-1.0,0.008719504985492676,6.631954443000723,-1.0,115.0,512.0,0.0,0.0,0.0,0.0,0.021085156011395156,8.00265463301912,12.180562394030858,9.781383553985506,3.5564007703214884e-05,,0.00020613300148397684,96.99807147600222,0.00018185004591941833,42.12404735496966,24.85712300299201,0.0,777.0,0.9757777452468872,0.276798814535141,0.028940442949533463,0.04455289989709854,1.0
